pandascore_id,competitions,high_school,depth_chart_position,player_id,birth_city,birth_state,years_exp,team_changed_at,birth_country,metadata,first_name,fantasy_positions,injury_status,active,fantasy_data_id,swish_id,injury_notes,injury_start_date,oddsjam_id,injury_body_part,hashtag,news_updated,status,search_last_name,weight,birth_date,depth_chart_order,search_rank,number,search_first_name,opta_id,rotoworld_id,age,practice_description,practice_participation,last_name,yahoo_id,team_abbr,espn_id,search_full_name,rotowire_id,college,sportradar_id,gsis_id,sport,position,full_name,stats_id,team,height
,[],Canisius (NY),OL,8073,,,4.0,,,"{'channel_id': '1113708794153562113', 'rookie_year': '2021'}",Tyrone,"['OL', 'OT']",,True,,883101.0,,,42AA4ECAA1A4,,#tyronewheatley-NFL-ATL-74,1729295752200.0,Active,wheatley,320,1997-02-04,,9999999.0,74.0,tyrone,,,28.0,,,Wheatley,,,,tyronewheatley,15782.0,Stony Brook,9eaecf8f-eb0a-49ea-a8f5-3f31c08e0fa6,,nfl,OL,Tyrone Wheatley,,ATL,78
,[],Lampeter-Strasburg (PA),,1949,,,10.0,,,"{'channel_id': '1116852770029174784', 'rookie_year': '2014'}",Matt,"['OG', 'OL']",,True,16198.0,794050.0,,,B30A57C479EA,,#mattfeiler-NFL-FA-71,1700099402486.0,Active,feiler,330,1992-07-07,,9999999.0,71.0,matt,,,31.0,,,Feiler,28194.0,,17404.0,mattfeiler,9677.0,Bloomsburg,4c751137-cb2f-4399-9e5f-1cec4b59611b,00-0031142,nfl,G,Matt Feiler,,,78
,[],Paul VI (NJ),,1275,,,8.0,,,,Jonathan,['RB'],,False,14719.0,,,,,,#jonathangrimes-NFL-FA-34,,Inactive,grimes,209,1989-12-21,,9999999.0,34.0,jonathan,,,30.0,,,Grimes,26488.0,,15632.0,jonathangrimes,8297.0,William & Mary,c8088c8c-b4fc-46e9-98b8-cda869e344e5,,nfl,RB,Jonathan Grimes,461885.0,,"5'10"""
,[],,,3077,,,0.0,,,,Rob,,,False,17824.0,,,,,,#robboras-NFL-FA-0,,Inactive,boras,,,,9999999.0,0.0,rob,,11202.0,,,,Boras,,,,robboras,,,,,nfl,,Rob Boras,,,
,[],Glenbard West (IL),RWR,8142,,,3.0,,,"{'channel_id': '1113708780241055745', 'rookie_year': '2022'}",Alec,['WR'],,True,,1107027.0,,,1FEBF6F68F3D,,#alecpierce-NFL-IND-14,1736148604998.0,Active,pierce,211,2000-05-02,4.0,568.0,14.0,alec,,,25.0,,,Pierce,,,,alecpierce,16022.0,Cincinnati,a67ee8f8-e9de-4fb9-90b6-edca2f83f6d8,,nfl,WR,Alec Pierce,,IND,75
,[],Putnam City North (OK),,621,,,11.0,,,{'override_active': 'false'},Sam,['QB'],,False,11527.0,,,,,,#sambradford-NFL-FA-9,1541468123746.0,Inactive,bradford,224,1987-11-08,,9999999.0,9.0,sam,,5161.0,33.0,,,Bradford,23976.0,,13197.0,sambradford,6452.0,Oklahoma,cc3640b0-7560-431f-84ab-599e9dc8cac6,00-0027854,nfl,QB,Sam Bradford,333276.0,,"6'4"""
,[],Mallard Creek (NC),,11298,,,1.0,,,"{'channel_id': '1116852674071887872', 'rookie_year': '2023'}",Ryan,['TE'],,True,,1062016.0,,,F45BE32099B2,,#ryanjones-NFL-FA-49,,Active,jones,247,1999-08-20,,9999999.0,49.0,ryan,,,24.0,,,Jones,,,,ryanjones,,East Carolina,e18bd4a0-eb97-11ed-8033-6fe95579aada,,nfl,TE,Ryan Jones,,,75
,[],South Grand Prairie,,5491,,,4.0,,,{'channel_id': '1116853111399383040'},DeQuinton,['DL'],,True,20201.0,,,,,,#dequintonosborne-NFL-FA-78,,Active,osborne,305,,,9999999.0,78.0,dequinton,,,,,,Osborne,31289.0,,4038466.0,dequintonosborne,13253.0,Oklahoma State,2fbafbc6-2236-44cf-8498-dc8b549161cf,00-0034564,nfl,DT,DeQuinton Osborne,,,72
,[],Trinity Catholic (FL),,5027,,,7.0,,,"{'channel_id': '1113708834146250752', 'rookie_year': '2018'}",Geron,"['OL', 'OT']",,True,19894.0,877736.0,,,1191FB705647,,#geronchristian-NFL-FA-72,1732033214915.0,Active,christian,315,1996-09-10,,9999999.0,72.0,geron,,,28.0,,,Christian,31044.0,,3916414.0,geronchristian,12575.0,Louisville,ac8909fd-d860-4c28-884f-291ff7cd370e,00-0034817,nfl,OL,Geron Christian,,,77
,[],Fairview (CO),,2465,,,7.0,,,{'channel_id': '1116852808079900672'},Kenny,['WR'],,True,16922.0,,,,,,#kennybell-NFL-FA-85,1533697228439.0,Inactive,bell,197,1992-02-25,,9999999.0,85.0,kenny,,10538.0,29.0,,,Bell,28550.0,,2514150.0,kennybell,10219.0,Nebraska,16b3f403-d14e-44f4-9046-0d8ede0687ce,00-0032113,nfl,WR,Kenny Bell,540610.0,,73
,[],Junipero Serra (CA),OL,10987,,,2.0,,,"{'channel_id': '1113708791087525888', 'rookie_year': '2023'}",Atonio,['OL'],,True,,1128098.0,,,1601F46D7F50,,#atoniomafi-NFL-IND-65,1682799327159.0,Active,mafi,330,2000-10-20,,9999999.0,65.0,atonio,,,24.0,,,Mafi,,,,atoniomafi,17287.0,UCLA,44b4ea1b-753e-431a-8afa-37445dbc412f,,nfl,OL,Atonio Mafi,,IND,75
,[],Kearney (NE),MLB,11893,,,1.0,,,"{'channel_id': '1113708682887065600', 'rookie_year': '2024'}",Isaiah,['LB'],,True,,1114505.0,,,83A559786E2E,,#isaiahstalbird-NFL-NO-44,1724983506662.0,Active,stalbird,215,2000-07-18,2.0,9999999.0,44.0,isaiah,,,24.0,,,Stalbird,,,,isaiahstalbird,18111.0,South Dakota State,2cd70910-0574-11ef-b715-3db186b90a94,,nfl,LB,Isaiah Stalbird,,NO,73
,[],Daphne (AL),,3681,,,9.0,,,"{'channel_id': '1113708870443757568', 'rookie_year': '2016'}",Michael,['DL'],,True,18481.0,602833.0,,,2AF263444ABE,,#michaelpierce-NFL-FA-58,1741801515879.0,Active,pierce,355,1992-11-06,,9999999.0,58.0,michael,,,32.0,,,Pierce,29759.0,,2972144.0,michaelpierce,11313.0,Samford,9aa0b292-f4ad-4517-83e9-717567edec19,00-0032574,nfl,DT,Michael Pierce,,,72
,[],Eastside (CA),,7045,,,5.0,,,"{'channel_id': '1116853326210662400', 'rookie_year': '2020'}",Joshua,['RB'],,True,21776.0,878371.0,,,B22F1F2E135D,,#joshuakelley-NFL-FA-25,1739911512774.0,Active,kelley,212,1997-11-20,,9999999.0,25.0,joshua,,,27.0,,,Kelley,32782.0,,3910544.0,joshuakelley,14494.0,UCLA,62542e04-3c44-4b75-8165-be674c8be75f,,nfl,RB,Joshua Kelley,,,71
,[],Hewitt-Trussville (AL),,5723,,,4.0,,,,Casey,['OL'],,False,20636.0,,,,,,#caseydunn-NFL-FA-55,1598817325478.0,Inactive,dunn,292,1994-10-11,,9999999.0,55.0,casey,,,27.0,,,Dunn,31721.0,,3057534.0,caseydunn,13339.0,Auburn,bffc773e-0286-4c48-933f-17ccd9c805d6,00-0034712,nfl,C,Casey Dunn,,,76
,[],Riverdale Baptist (MD),,7086,,,3.0,,,{'channel_id': '1116853331575177216'},John,['WR'],,True,21731.0,1130582.0,,,,,#johnhightower-NFL-FA-84,1693321503490.0,Active,hightower,190,1996-05-31,,9999999.0,84.0,john,,,27.0,,,Hightower,32838.0,,4373673.0,johnhightower,14567.0,Boise State,58e217cd-53c0-40e7-b40b-62f53d246751,,nfl,WR,John Hightower,,,74
,[],Ola (GA),,2544,,,5.0,,,,Tre,['WR'],,False,17004.0,,,,,,#tremcbride-NFL-FA-88,1567279505039.0,Inactive,mcbride,210,1992-12-01,,9999999.0,88.0,tre,,10474.0,27.0,,,McBride,28633.0,,2566041.0,tremcbride,10214.0,William & Mary,24779156-67f5-45ac-a73e-09184d4d314a,00-0032123,nfl,WR,Tre McBride,594730.0,,"6'0"""
,[],DeSoto (TX),,11984,,,1.0,,,"{'channel_id': '1113708721424330752', 'rookie_year': '2024'}",DeVere,['DL'],,True,,1214281.0,,,E999921ED1DC,,#deverelevelston-NFL-FA,1734502831652.0,Active,levelston,281,2001-04-05,,9999999.0,,devere,,,23.0,,,Levelston,,,,deverelevelston,18237.0,SMU,3860d600-0716-11ef-b2ed-133cc2fe2ea6,,nfl,DE,DeVere Levelston,,,75
,[],Olive Branch (MS),,1563,,,9.0,,,"{'channel_id': '1116852746343940096', 'injury_override_regular_2020_5': 'Active'}",Daren,['LB'],,True,15206.0,508560.0,,,,,#darenbates-NFL-FA-53,1640465105137.0,Active,bates,225,1990-11-27,,9999999.0,53.0,daren,,,31.0,,,Bates,27166.0,,16299.0,darenbates,9073.0,Auburn,2c8e1238-0125-484e-b4f2-c0d08b5ef952,00-0029794,nfl,LB,Daren Bates,,,71
,[],Wekiva (FL),NT,11799,,,1.0,,,"{'channel_id': '1113708702952615936', 'rookie_year': '2024'}",Tyler,['DL'],,True,,1161681.0,,,AB9D80E2B348,,#tylerdavis-NFL-LAR-90,1733954434620.0,Active,davis,300,2000-11-01,1.0,9999999.0,90.0,tyler,,,24.0,,,Davis,,,,tylerdavis,,Clemson,4adfc559-1138-4476-a095-3bbaa7ba18b3,,nfl,DT,Tyler Davis,,LAR,74
,[],DeSoto (TX),,871,,,14.0,,,"{'channel_id': '1113708758741053441', 'rookie_year': '2011'}",Von,"['DL', 'LB']",,True,13022.0,409742.0,,,8E967666C90E,,#vonmiller-NFL-FA-40,1741585803954.0,Active,miller,250,1989-03-26,,9999999.0,40.0,von,,6500.0,35.0,,,Miller,24789.0,,13976.0,vonmiller,7421.0,Texas A&M,cc9528c4-3a18-4d3f-8d8f-cfef4dcd2d38,00-0027940,nfl,LB,Von Miller,,,75
,[],Gilman (MD),,7616,,,1.0,,,{'channel_id': '1116853410088353792'},Kai,['WR'],,True,,884292.0,,,,,#kailocksley-NFL-FA-0,,Active,locksley,202,1996-11-17,,,0.0,kai,,,25.0,,,Locksley,,,,kailocksley,15536.0,Texas-El Paso,9b164aab-6d5e-4459-b479-d04438c9280a,,nfl,WR,Kai Locksley,,,75
,[],Pomona,,5380,,,4.0,,,{'channel_id': '1116853092961222656'},Azeem,['LB'],,True,20041.0,,,,,,#azeemvictor-NFL-FA-43,1535926530023.0,Active,victor,231,1995-09-19,,9999999.0,43.0,azeem,,,26.0,,,Victor,31186.0,,3052184.0,azeemvictor,12487.0,Washington,7c256087-75e7-435c-8efc-5b46ad316e6e,00-0034282,nfl,OLB,Azeem Victor,747913.0,,75
,[],Weatherford (OK),DL,12902,,,0.0,,,"{'channel_id': '1222742096037806080', 'rookie_year': '0'}",Ethan,['DL'],,True,,,,,493EDD672A505CD7,,#ethandowns-NFL-JAX,,Active,downs,265,2002-10-13,,9999999.0,,ethan,,,22.0,,,Downs,,,,ethandowns,,Oklahoma,7a6204a0-2490-11f0-84cb-1f27379fd896,,nfl,DE,Ethan Downs,,JAX,76
,[],Columbia (FL),,5442,,,4.0,,,"{'channel_id': '1116853103153381376', 'injury_override_regular_2020_5': 'COV'}",Trey,['DB'],,True,20418.0,824088.0,,,,,#treymarshall-NFL-FA-36,1640893842656.0,Active,marshall,207,1996-02-13,,9999999.0,36.0,trey,,,26.0,,,Marshall,31381.0,,3116602.0,treymarshall,12684.0,Florida State,bfdeb053-b503-4f35-968b-78d8a9997473,00-0034111,nfl,DB,Trey Marshall,,,72
,[],Danville (IL),,2839,,,7.0,,,{'channel_id': '1116852823477190656'},Justin,['LB'],,True,17307.0,602943.0,,,,,#justinmarchlillard-NFL-FA-53,1652131848758.0,Active,marchlillard,222,1993-07-05,,9999999.0,53.0,justin,,,28.0,,,March-Lillard,29098.0,,2574282.0,justinmarchlillard,10646.0,Akron,c008f3d4-7141-4d58-aa63-cb86088b0c0b,00-0031999,nfl,LB,Justin March-Lillard,602943.0,,72
,[],Millbrook (NC),,6548,,,3.0,,,{'channel_id': '1116853268803223552'},Marcus,['RB'],,True,21520.0,,,,,,#marcusmarshall-NFL-FA-38,1599603025587.0,Inactive,marshall,200,1997-02-23,,9999999.0,38.0,marcus,,,24.0,,,Marshall,32395.0,,3917814.0,marcusmarshall,13951.0,James Madison,b248e75c-d959-4fc4-8df5-87030f462951, 00-0035209,nfl,RB,Marcus Marshall,877715.0,,70
,[],East Ridge (MN),,5503,,,6.0,,,"{'channel_id': '1116853113186156544', 'rookie_year': '2018'}",J.C.,['OL'],,True,20231.0,835804.0,,,CB6F5E29E997,,#jchassenauer-NFL-FA-62,1724440507983.0,Active,hassenauer,295,1995-09-15,,9999999.0,62.0,jc,,13534.0,28.0,,,Hassenauer,31342.0,,3126353.0,jchassenauer,13025.0,Alabama,b556dfd1-ed9d-45c3-9328-00236ddd54b1,00-0034142,nfl,C,J.C. Hassenauer,,,74
,[],Bob Jones (AL),,11234,,,2.0,,,"{'channel_id': '1116852667642019840', 'rookie_year': '2023'}",Kendall,['OL'],,True,,1060255.0,,,,,#kendallrandolph-NFL-FA,,Active,randolph,300,1998-11-14,,9999999.0,,kendall,,,26.0,,,Randolph,,,,kendallrandolph,,Alabama,5841dee0-ea18-11ed-8d34-41182339b277,,nfl,OL,Kendall Randolph,,,76
,[],,,11634,,,0.0,,,,Player,['WR'],,False,,,,,,,#playerinvalid-NFL-FA,,Inactive,invalid,,,,,,player,,,,,,Invalid,,,,playerinvalid,,,,,nfl,WR,Player Invalid,,,
,[],Montevallo (AL),,5349,,,5.0,,,"{'channel_id': '1116853089756774400', 'injury_override_regular_2020_5': 'COV'}",Korey,"['OL', 'OT']",,True,20047.0,749092.0,,,,,#koreycunningham-NFL-FA-70,1666136746369.0,Active,cunningham,311,1995-05-17,,9999999.0,70.0,korey,,13353.0,28.0,,,Cunningham,31224.0,,3056899.0,koreycunningham,13015.0,Cincinnati,afaf2f2c-06e2-4d7d-9d6e-1b9bc5a1c8ff,00-0034687,nfl,T,Korey Cunningham,,,78
,[],North Shore (TX),,546,,,12.0,,,{'channel_id': '1116853106173280256'},Earl,['DL'],,True,11108.0,,,,,,#earlmitchell-NFL-FA-93,1581025221372.0,Active,mitchell,310,1987-09-25,,604.0,93.0,earl,,5884.0,34.0,,,Mitchell,24056.0,,13288.0,earlmitchell,6683.0,Arizona,c9fe00a2-7620-49f3-a744-7d04c5b30560,00-0027684,nfl,DT,Earl Mitchell,335012.0,,75
,[],Neville (LA),OL,12570,,,0.0,,,"{'channel_id': '1221352969111347200', 'rookie_year': '0', 'source_id': 'e86f3930-8e94-11ec-8d02-85ead82574a9'}",Will,['OT'],,True,,,,,C75431304D4D9A7E,,#willcampbell-NFL-NE-66,1745542239154.0,Active,campbell,319,2004-01-06,,9999999.0,66.0,will,,,21.0,,,Campbell,,,,willcampbell,18750.0,LSU,2401a7e1-9d02-4c0e-b711-debf988905a8,,nfl,OT,Will Campbell,,NE,78
,[],Marble Falls (TX),,3344,,,6.0,,,,David,['TE'],,False,18105.0,,,,,,#davidmorgan-NFL-FA-89,1584127525058.0,Inactive,morgan,265,1993-05-19,,9999999.0,89.0,david,,,28.0,,,Morgan,29422.0,,2580052.0,davidmorgan,11139.0,Texas-San Antonio,4bff1c89-f4d1-4699-8c85-69bbbbaec5a2,00-0032430,nfl,TE,David Morgan,612030.0,,76
,[],,,952,,,4.0,,,,Sione,['DL'],,False,13314.0,,,,,,#sionefua-NFL-FA-91,,Inactive,fua,310,1988-06-15,,9999999.0,91.0,sione,,,29.0,,,Fua,24884.0,,14003.0,sionefua,,Stanford,25a3d25d-81f5-49d5-8c11-a976a64319dd,,nfl,NT,Sione Fua,,,"6'1"""
,[],Southern Durham (NC),,7210,,,3.0,,,{'channel_id': '1116853349870731264'},Kendall,['WR'],,True,22213.0,866086.0,,,,,#kendallhinton-NFL-FA-9,1693230946948.0,Active,hinton,195,1997-02-19,,9999999.0,9.0,kendall,,,26.0,,,Hinton,32929.0,,3700815.0,kendallhinton,14593.0,Wake Forest,0830e644-2d6e-446b-9da6-57d7e3472fcd,,nfl,WR,Kendall Hinton,,,72
,[],Southern ,,2875,,,10.0,,,"{'channel_id': '1202954213781405696', 'rookie_year': '2015'}",Tony,['RB'],,True,17343.0,,,,,,#tonycreecy-NFL-FA-0,,Active,creecy,200,1992-05-22,,9999999.0,0.0,tony,,,32.0,,,Creecy,29193.0,,2577743.0,tonycreecy,,North Carolina State,e88594f6-7d03-4826-a5bf-a03873caf874,,nfl,RB,Tony Creecy,557333.0,,72
,[],Danville HS (KY),,1741,,,7.0,,,,Jordan,"['K', 'P']",,False,15710.0,,,,,,#jordangay-NFL-FA-3,,Inactive,gay,200,1990-03-29,,9999999.0,3.0,jordan,,,30.0,,,Gay,27425.0,,16591.0,jordangay,9836.0,Centre,6596864a-11a0-438d-8cc1-844ec05023bb,,nfl,P,Jordan Gay,459636.0,,"6'1"""
,[],Linden (NJ),,819,,,11.0,,,,Muhammad,['DL'],,False,12806.0,,,,,,#muhammadwilkerson-NFL-FA-0,1600831223759.0,Inactive,wilkerson,315,1989-10-22,,9999999.0,0.0,muhammad,,6464.0,32.0,,,Wilkerson,24817.0,,13985.0,muhammadwilkerson,7464.0,Temple,3877e0ba-222f-4bd2-887c-1db8f1a5e7d1,00-0027968,nfl,DE,Muhammad Wilkerson,469180.0,,76
,[],,,1427,,,2.0,,,,Sam,['DL'],,False,14987.0,,,,,,#sammontgomery-NFL-FA-70,,Inactive,montgomery,262,1990-05-25,,9999999.0,70.0,sam,,,27.0,,,Montgomery,,,15857.0,sammontgomery,,LSU,c7094ebc-e44c-45d9-a9c2-fba9ce05824d,,nfl,DE,Sam Montgomery,,,"6'3"""
,[],St. Ignatius (OH),,11532,,,1.0,,,{'channel_id': '1116852700621832192'},Matthew,['K'],,True,,,,,,,#matthewtrickett-NFL-FA-31,1690840850255.0,Active,trickett,198,1999-09-23,,355.0,31.0,matthew,,,23.0,,,Trickett,,,,matthewtrickett,17385.0,Minnesota,a5ab0670-0c50-11ee-8b11-71577db53722,,nfl,K,Matthew Trickett,,,72
,[],,,861,,,5.0,,,,Cameron,['OL'],,False,12979.0,,,,,,#cameronbradfield-NFL-FA-78,,Inactive,bradfield,302,1987-09-14,,9999999.0,78.0,cameron,,,30.0,,,Bradfield,25109.0,,14226.0,cameronbradfield,10029.0,Grand Valley State,69ad2b65-7d43-4915-a60c-151f3b26ebf3,,nfl,OT,Cameron Bradfield,,,"6'4"""
,[],Elba (AL),LDE,8376,,,3.0,,,"{'channel_id': '1113708837778518016', 'rookie_year': '2022'}",Alex,['DL'],,True,,1172944.0,,,44303949681F,,#alexwright-NFL-CLE-91,1745890853856.0,Active,wright,267,2000-09-05,3.0,9999999.0,91.0,alex,,,24.0,,,Wright,,,,alexwright,16190.0,UAB,1e3d482b-e619-4245-bc4e-b347b47dfeba,,nfl,DL,Alex Wright,,CLE,77
,[],Gonzaga College (DC),,1076,,,10.0,,,{'channel_id': '1116852644267163648'},Johnson,['DB'],,True,13886.0,,,,,,#johnsonbademosi-NFL-FA-0,1638917722743.0,Active,bademosi,219,1990-07-23,,9999999.0,0.0,johnson,,,31.0,,,Bademosi,26366.0,,15359.0,johnsonbademosi,8562.0,Stanford,ae0de04e-f10b-46ba-b650-2a5c30d48cd9,00-0029065,nfl,CB,Johnson Bademosi,461138.0,,72
,[],Somerville (MA),,18,,,12.0,,,,Gosder,['OL'],,False,558.0,,,,,,#gosdercherilus-NFL-FA-78,,Inactive,cherilus,316,1984-06-28,,9999999.0,78.0,gosder,,,36.0,,,Cherilus,8794.0,,11251.0,gosdercherilus,5711.0,Boston College,d552daac-a3c9-42e0-84f9-cbbe42b8be01,,nfl,T,Gosder Cherilus,,,"6'7"""
,[],Pleasure Ridge (KY),NB,11860,,,1.0,,,"{'channel_id': '1113708820867084289', 'rookie_year': '2024'}",Beanie,['DB'],,True,,1122125.0,,,3A7521EEE23D,,#beaniebishop-NFL-PIT-31,1737514517191.0,Active,bishop,182,1999-12-17,2.0,9999999.0,31.0,beanie,,,25.0,,,Bishop,,,,beaniebishop,17933.0,West Virginia,c20acbf0-04f9-11ef-8561-b171b26383e5,,nfl,CB,Beanie Bishop,,PIT,69
,[],,,87,,,8.0,,,,Jeff,['TE'],,False,2350.0,,,,,,#jeffking-NFL-FA-87,,Inactive,king,260,1983-02-19,,9999999.0,87.0,jeff,,,34.0,,,King,,,,jeffking,,Virginia Tech,,,nfl,TE,Jeff King,,,"6'5"""
,[],Shepherd Hill Regional (MA),TE,6964,,,5.0,,,"{'channel_id': '1113708809664098304', 'rookie_year': '2020'}",Sean,['TE'],,True,21781.0,911020.0,,,35DAEB2CA5E4,,#seanmckeon-NFL-IND-49,1736270110594.0,Active,mckeon,255,1997-12-28,5.0,9999999.0,49.0,sean,,,27.0,,,McKeon,33101.0,,4036275.0,seanmckeon,14478.0,Michigan,0f369885-8ecd-4ca0-a3dc-df8530a0db6e,,nfl,TE,Sean McKeon,,IND,77
,[],,,2048,,,2.0,,,,Marion,['RB'],,False,16341.0,,,,,,#mariongrice-NFL-FA-41,,Inactive,grice,208,1992-04-10,,9999999.0,41.0,marion,,,25.0,,,Grice,27729.0,,16956.0,mariongrice,9522.0,Arizona State,1e2ec835-55a6-4cd2-91c4-c0cbf924ea12,,nfl,RB,Marion Grice,652770.0,,"6'0"""
,[],Stonewall Jackson (VA),RDT,5366,,,7.0,,,"{'channel_id': '1113708786125664256', 'rookie_year': '2018'}",Tim,['DL'],,True,20002.0,883994.0,,,DA0414FCBB14,,#timsettle-NFL-HOU-98,1737943530802.0,Active,settle,313,1997-07-11,1.0,9999999.0,98.0,tim,,,27.0,,,Settle,31133.0,,3929956.0,timsettle,12544.0,Virginia Tech,8442c8f8-7fbb-4a0b-8407-355c2dfdf72c,00-0034397,nfl,DT,Tim Settle,,HOU,75
,[],Desert Mountain (AZ),QB,11648,,,1.0,,,"{'channel_id': '1113708776873029633', 'rookie_year': '2024'}",Kedon,['QB'],,True,,1161818.0,,,A4BB70506DAE,,#kedonslovis-NFL-HOU-16,1737584425928.0,Active,slovis,223,2001-04-11,,9999999.0,16.0,kedon,,,24.0,,,Slovis,,,,kedonslovis,17979.0,BYU,4842ee80-07d1-11ef-977b-d7c6de486031,,nfl,QB,Kedon Slovis,,HOU,74
,[],Greenwood (MS),,7754,,,3.0,,,"{'channel_id': '1116853416501444608', 'rookie_year': '2021'}",Marquiss,['DL'],,True,,922091.0,,,F2D5050CD37F,,#marquissspencer-NFL-FA-91,1724684143192.0,Active,spencer,295,1997-07-16,,9999999.0,91.0,marquiss,,,27.0,,,Spencer,,,,marquissspencer,15608.0,Mississippi State,440bf3a1-d373-4f11-b702-26fb8f62c035,,nfl,DE,Marquiss Spencer,,,76
,[],Henderson (TX),,8808,,,1.0,,,"{'channel_id': '1116853533010821120', 'years_exp_shift': '1'}",La'Kendrick,['DB'],,True,,976069.0,,,,,#lakendrickvanzandt-NFL-FA-0,,Active,vanzandt,206,,,9999999.0,0.0,lakendrick,,,,,,Van Zandt,,,,lakendrickvanzandt,16372.0,Kansas State,b127e070-d314-11ec-8b77-45b1765fd110,,nfl,DB,La'Kendrick Van Zandt,,,73
,[],,,2248,,,1.0,,,,Justin,['OL'],,False,16652.0,,,,,,#justinrenfrow-NFL-FA-75,,Inactive,renfrow,310,1989-02-23,,9999999.0,75.0,justin,,,29.0,,,Renfrow,28114.0,,17236.0,justinrenfrow,10847.0,Miami,d65c8efd-f17a-4760-8167-4bdfd263a6a6,,nfl,OT,Justin Renfrow,,,"6'6"""
,[],Trumbull,,4546,,,5.0,,,{'channel_id': '1116852984513298432'},Zach,['OL'],,True,19426.0,,,,,,#zachvoytek-NFL-FA-68,,Active,voytek,305,1994-07-08,,9999999.0,68.0,zach,,,27.0,,,Voytek,30606.0,,4220626.0,zachvoytek,,New Haven,569e41d2-b53d-4b91-ab40-240f0ba3017f,,nfl,G,Zach Voytek,,,77
,[],Hebron (TX),OL,10950,,,2.0,,,"{'channel_id': '1113708697168670721', 'rookie_year': '2023'}",Braeden,['OL'],,True,,1107317.0,,,94556D785AEC,,#braedendaniels-NFL-MIA-66,1723513852223.0,Active,daniels,297,2000-08-22,,9999999.0,66.0,braeden,,,24.0,,,Daniels,,,,braedendaniels,17188.0,Utah,6897f01b-8a06-41ff-9385-12f25f62160f,,nfl,OL,Braeden Daniels,,MIA,76
,[],Pulaski (AR),TE,3214,,,9.0,,,"{'channel_id': '1113708792316456960', 'rookie_year': '2016'}",Hunter,['TE'],Questionable,True,17975.0,744425.0,,,A615AF6BB3D2,Foot,#hunterhenry-NFL-NE-85,1736097035988.0,Active,henry,249,1994-12-07,1.0,130.0,85.0,hunter,,11299.0,30.0,,,Henry,29269.0,,3046439.0,hunterhenry,10735.0,Arkansas,705899da-3c20-4bc3-b5d0-2e6e40655131,00-0033090,nfl,TE,Hunter Henry,744425.0,NE,77
,[],,,5109,,,0.0,,,,Duplicate,['WR'],,False,,,,,,,#duplicateplayer-NFL-FA-6,,Inactive,player,203,,,9999999.0,6.0,duplicate,,13145.0,,,,Player,,,,duplicateplayer,,Notre Dame,,,nfl,WR,Duplicate Player,,,
,[],,,3863,,,0.0,,,,Joe,['QB'],,False,18685.0,,,,,,#joelicata-NFL-FA-8,,Inactive,licata,210,1992-11-16,,9999999.0,8.0,joe,,,25.0,,,Licata,29996.0,,2574378.0,joelicata,11378.0,Buffalo,,,nfl,QB,Joe Licata,,,"6'2"""
,[],Hudson (OH),,1374,,,9.0,,,{'channel_id': '1116852734000103424'},Brian,"['OG', 'OL']",,True,14896.0,506544.0,,,,,#brianwinters-NFL-FA-0,1632603042948.0,Active,winters,320,1991-07-10,,9999999.0,0.0,brian,,,30.0,,,Winters,26695.0,,15879.0,brianwinters,8738.0,Kent State,1bdb2a2a-62bc-4043-8c80-f9b501d2003d,00-0030066,nfl,OL,Brian Winters,,,76
,[],Lakewood (FL),,396,,,11.0,,,,Louis,['WR'],,False,8777.0,,,,,,#louismurphy-NFL-FA-18,1546450547188.0,Inactive,murphy,200,1987-05-11,,9999999.0,18.0,louis,,5214.0,33.0,,,Murphy,9388.0,,12585.0,louismurphy,6021.0,Florida,89fab76c-282e-4bd9-b281-8603da9f8424,,nfl,WR,Louis Murphy,296138.0,,"6'2"""
,[],Cosumnes Oak (CA),,4587,,,5.0,,,,Marcus,['DB'],,False,19474.0,,,,,,#marcusrios-NFL-FA-38,1537318804263.0,Inactive,rios,181,1994-10-25,,9999999.0,38.0,marcus,,,27.0,,,Rios,30821.0,,2971592.0,marcusrios,12107.0,UCLA,980aabf5-3127-4b80-83e7-ac91327e848e,00-0033671,nfl,CB,Marcus Rios,,,71
,[],,,8100,,,1.0,,,{'channel_id': '1116853466807926784'},Blake,['LB'],,True,,1055223.0,,,,,#blakegallagher-NFL-FA-0,,Active,gallagher,224,1998-06-01,,9999999.0,0.0,blake,,,23.0,,,Gallagher,,,,blakegallagher,,Northwestern,08e9dd40-0b56-11ec-a679-f54c1f34d73d,,nfl,LB,Blake Gallagher,,,72
,[],,,2272,,,1.0,,,,Chase,['TE'],,False,16683.0,,,,,,#chasedixon-NFL-FA-87,,Inactive,dixon,238,1991-05-30,,9999999.0,87.0,chase,,,26.0,,,Dixon,27802.0,,16988.0,chasedixon,,Central Arkansas,80b06dff-5672-4d4d-b652-aee34bde0ea1,,nfl,TE,Chase Dixon,558776.0,,"6'4"""
,[],Cretin-Derham Hall (MN),,4668,,,5.0,,,{'channel_id': '1116853002934681600'},James,['LB'],,True,19567.0,,,,,,#jamesonwualu-NFL-FA-0,1628049606828.0,Injured Reserve,onwualu,235,1994-09-04,,1278.0,0.0,james,,,27.0,,,Onwualu,30428.0,,3052889.0,jamesonwualu,12356.0,Notre Dame,4ca6d7fd-43f7-4c0d-8992-aa28d91710e6, 00-0033704,nfl,LB,James Onwualu,733636.0,,73
